model_2010,displ_2010,cyl_2010,trans_2010,drive_2010,fuel_2010,cert_region_2010,veh_class_2010,air_pollution_score_2010,city_mpg_2010,hwy_mpg_2010,cmb_mpg_2010,greenhouse_gas_score_2010,smartway_2010,displ_level_2010,cyl_level_2010,air_pollution_score_level_2010,city_mpg_level_2010,hwy_mpg_level_2010,cmb_mpg_level_2010,greenhouse_gas_score_level_2010,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,displ_level,cyl_level,air_pollution_score_level,city_mpg_level,hwy_mpg_level,cmb_mpg_level,greenhouse_gas_score_level
VOLKSWAGEN Golf,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,23,30,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high,VOLKSWAGEN Golf,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,29,35,32,7,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,9.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,9.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,9.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,9.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,9.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,9.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,9.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,9.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,9.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,9.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,CA,small car,9.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,CA,small car,9.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,CA,small car,9.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,CA,small car,9.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,CA,small car,9.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,CA,small car,9.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,CA,small car,9.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,CA,small car,9.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,CA,small car,9.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,CA,small car,9.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,CA,small car,9.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,8.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,8.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,8.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,8.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,8.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,8.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,8.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,8.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,8.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,8.0,21,31,25,7.0,yes,low,medium,high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,24,32,27,7.0,yes,low,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,8.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,8.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,8.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,8.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,8.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,8.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,8.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,8.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,8.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,Man-5,2WD,Gasoline,FA,small car,8.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,5,30,40,34,8,Yes,low,medium,mod_high,high,high,high,high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,CA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,AMS-7,2WD,Gasoline,FA,small car,7,25,32,28,6,No,medium,medium,high,high,mod_high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.5,5.0,SemiAuto-6,2WD,Gasoline,FA,small car,8.0,23,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high,VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,7,25,33,28,6,No,medium,medium,high,high,high,high,mod_high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
VOLKSWAGEN Jetta,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,7.0,21,31,25,7.0,yes,low,medium,mod_high,mod_high,high,high,mod_high,VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,30,40,34,8,Yes,low,medium,high,high,high,high,high
