model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,displ_level,cyl_level,air_pollution_score_level,city_mpg_level,hwy_mpg_level,cmb_mpg_level,greenhouse_gas_score_level
HONDA Accord Coupe,2.4,4.0,Auto-5,2WD,Gasoline,FA,small car,9.0,21,31,25,7.0,yes,medium,medium,high,mod_high,high,high,mod_high
HONDA Accord Coupe,2.4,4.0,Auto-5,2WD,Gasoline,CA,small car,7.0,21,31,25,7.0,yes,medium,medium,mod_high,mod_high,high,high,mod_high
HONDA Accord Coupe,2.4,4.0,Man-5,2WD,Gasoline,CA,small car,7.0,22,31,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
HONDA Accord Coupe,3.5,6.0,Man-6,2WD,Gasoline,CA,small car,7.0,17,25,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
HONDA Accord Coupe,3.5,6.0,Auto-5,2WD,Gasoline,CA,small car,7.0,19,28,22,6.0,yes,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
HONDA Accord Coupe,2.4,4.0,Auto-5,2WD,Gasoline,FA,small car,6.0,21,31,25,7.0,yes,medium,medium,mod_high,mod_high,high,high,mod_high
HONDA Accord Coupe,2.4,4.0,Man-5,2WD,Gasoline,FA,small car,6.0,22,31,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
HONDA Accord Coupe,3.5,6.0,Man-6,2WD,Gasoline,FA,small car,6.0,17,25,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
HONDA Accord Coupe,3.5,6.0,Auto-5,2WD,Gasoline,FA,small car,6.0,19,28,22,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
HONDA Accord Crosstour,3.5,6.0,Auto-5,2WD,Gasoline,CA,SUV,7.0,18,27,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
HONDA Accord Crosstour,3.5,6.0,Auto-5,4WD,Gasoline,CA,SUV,7.0,17,25,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
HONDA Accord Crosstour,3.5,6.0,Auto-5,2WD,Gasoline,FA,SUV,6.0,18,27,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
HONDA Accord Crosstour,3.5,6.0,Auto-5,4WD,Gasoline,FA,SUV,6.0,17,25,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
HONDA Accord Sedan,2.4,4.0,Auto-5,2WD,Gasoline,CA,large car,9.0,21,31,25,7.0,yes,medium,medium,high,mod_high,high,high,mod_high
HONDA Accord Sedan,2.4,4.0,Auto-5,2WD,Gasoline,FA,large car,9.0,21,31,25,7.0,yes,medium,medium,high,mod_high,high,high,mod_high
HONDA Accord Sedan,2.4,4.0,Auto-5,2WD,Gasoline,CA,large car,7.0,21,31,25,7.0,yes,medium,medium,mod_high,mod_high,high,high,mod_high
HONDA Accord Sedan,2.4,4.0,Man-5,2WD,Gasoline,CA,large car,7.0,22,31,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
HONDA Accord Sedan,3.5,6.0,Auto-5,2WD,Gasoline,CA,large car,7.0,19,29,23,6.0,yes,mod_high,mod_high,mod_high,mod_high,high,mod_high,mod_high
HONDA Accord Sedan,2.4,4.0,Auto-5,2WD,Gasoline,FA,large car,6.0,21,31,25,7.0,yes,medium,medium,mod_high,mod_high,high,high,mod_high
HONDA Accord Sedan,2.4,4.0,Man-5,2WD,Gasoline,FA,large car,6.0,22,31,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
HONDA Accord Sedan,3.5,6.0,Auto-5,2WD,Gasoline,FA,large car,6.0,19,29,23,6.0,no,mod_high,mod_high,mod_high,mod_high,high,mod_high,mod_high
HONDA CR-V,2.4,4.0,Auto-5,2WD,Gasoline,CA,SUV,7.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
HONDA CR-V,2.4,4.0,Auto-5,4WD,Gasoline,CA,SUV,7.0,21,27,23,6.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
HONDA CR-V,2.4,4.0,Auto-5,2WD,Gasoline,FA,SUV,6.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
HONDA CR-V,2.4,4.0,Auto-5,4WD,Gasoline,FA,SUV,6.0,21,27,23,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
HONDA Civic,1.8,4.0,Auto-5,2WD,CNG,CA,small car,9.0,24,36,28,9.0,yes,low,medium,high,high,high,high,high
HONDA Civic,1.8,4.0,Auto-5,2WD,CNG,FA,small car,9.0,24,36,28,9.0,yes,low,medium,high,high,high,high,high
HONDA Civic,1.8,4.0,Auto-5,2WD,Gasoline,CA,small car,7.0,25,36,29,8.0,yes,low,medium,mod_high,high,high,high,high
HONDA Civic,1.8,4.0,Man-5,2WD,Gasoline,CA,small car,7.0,26,34,29,8.0,yes,low,medium,mod_high,high,high,high,high
HONDA Civic,1.8,4.0,Auto-5,2WD,Gasoline,FA,small car,6.0,25,36,29,8.0,yes,low,medium,mod_high,high,high,high,high
HONDA Civic,1.8,4.0,Man-5,2WD,Gasoline,FA,small car,6.0,26,34,29,8.0,yes,low,medium,mod_high,high,high,high,high
HONDA Civic,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,6.0,21,29,24,7.0,yes,low,medium,mod_high,mod_high,high,mod_high,mod_high
HONDA Civic,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,6.0,21,29,24,7.0,yes,low,medium,mod_high,mod_high,high,mod_high,mod_high
HONDA Civic Hybrid,1.3,4.0,CVT,2WD,Gasoline,CA,small car,9.0,40,45,42,10.0,yes,low,medium,high,high,high,high,high
HONDA Civic Hybrid,1.3,4.0,CVT,2WD,Gasoline,FA,small car,9.0,40,45,42,10.0,yes,low,medium,high,high,high,high,high
HONDA Element,2.4,4.0,Man-5,2WD,Gasoline,FA,SUV,6.0,18,23,20,5.0,no,medium,medium,mod_high,mod_high,medium,mod_high,mod_high
HONDA Element,2.4,4.0,Auto-5,2WD,Gasoline,FA,SUV,6.0,20,25,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
HONDA Element,2.4,4.0,Man-5,4WD,Gasoline,FA,SUV,6.0,18,23,20,5.0,no,medium,medium,mod_high,mod_high,medium,mod_high,mod_high
HONDA Element,2.4,4.0,Auto-5,4WD,Gasoline,FA,SUV,6.0,19,24,21,5.0,no,medium,medium,mod_high,mod_high,medium,mod_high,mod_high
HONDA Element,2.4,4.0,Man-5,2WD,Gasoline,CA,SUV,6.0,18,23,20,5.0,no,medium,medium,mod_high,mod_high,medium,mod_high,mod_high
HONDA Element,2.4,4.0,Auto-5,2WD,Gasoline,CA,SUV,6.0,20,25,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
HONDA Element,2.4,4.0,Man-5,4WD,Gasoline,CA,SUV,6.0,18,23,20,5.0,no,medium,medium,mod_high,mod_high,medium,mod_high,mod_high
HONDA Element,2.4,4.0,Auto-5,4WD,Gasoline,CA,SUV,6.0,19,24,21,5.0,no,medium,medium,mod_high,mod_high,medium,mod_high,mod_high
HONDA Fit,1.5,4.0,Man-5,2WD,Gasoline,CA,station wagon,7.0,27,33,29,8.0,yes,low,medium,mod_high,high,high,high,high
HONDA Fit,1.5,4.0,SemiAuto-5,2WD,Gasoline,CA,station wagon,7.0,27,33,30,8.0,yes,low,medium,mod_high,high,high,high,high
HONDA Fit,1.5,4.0,Auto-5,2WD,Gasoline,CA,station wagon,7.0,28,35,31,8.0,yes,low,medium,mod_high,high,high,high,high
HONDA Fit,1.5,4.0,Man-5,2WD,Gasoline,FA,station wagon,6.0,27,33,29,8.0,yes,low,medium,mod_high,high,high,high,high
HONDA Fit,1.5,4.0,SemiAuto-5,2WD,Gasoline,FA,station wagon,6.0,27,33,30,8.0,yes,low,medium,mod_high,high,high,high,high
HONDA Fit,1.5,4.0,Auto-5,2WD,Gasoline,FA,station wagon,6.0,28,35,31,8.0,yes,low,medium,mod_high,high,high,high,high
HONDA Insight,1.3,4.0,CVT,2WD,Gasoline,CA,small car,9.0,40,43,41,10.0,yes,low,medium,high,high,high,high,high
HONDA Insight,1.3,4.0,Other-1,2WD,Gasoline,CA,small car,9.0,40,43,41,10.0,yes,low,medium,high,high,high,high,high
HONDA Insight,1.3,4.0,CVT,2WD,Gasoline,FA,small car,9.0,40,43,41,10.0,yes,low,medium,high,high,high,high,high
HONDA Insight,1.3,4.0,Other-1,2WD,Gasoline,FA,small car,9.0,40,43,41,10.0,yes,low,medium,high,high,high,high,high
HONDA Insight,1.3,4.0,CVT,2WD,Gasoline,FC,small car,8.0,40,43,41,10.0,yes,low,medium,high,high,high,high,high
HONDA Insight,1.3,4.0,Other-1,2WD,Gasoline,FC,small car,8.0,40,43,41,10.0,yes,low,medium,high,high,high,high,high
HONDA Odyssey,3.5,6.0,Auto-5,2WD,Gasoline,CA,minivan,7.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
HONDA Odyssey,3.5,6.0,Auto-5,2WD,Gasoline,CA,minivan,7.0,17,25,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
HONDA Odyssey,3.5,6.0,Auto-5,2WD,Gasoline,FA,minivan,6.0,16,23,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
HONDA Odyssey,3.5,6.0,Auto-5,2WD,Gasoline,FA,minivan,6.0,17,25,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
HONDA Pilot,3.5,6.0,Auto-5,2WD,Gasoline,CA,SUV,7.0,17,23,19,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
HONDA Pilot,3.5,6.0,Auto-5,4WD,Gasoline,CA,SUV,7.0,16,22,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
HONDA Pilot,3.5,6.0,Auto-5,2WD,Gasoline,FA,SUV,6.0,17,23,19,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
HONDA Pilot,3.5,6.0,Auto-5,4WD,Gasoline,FA,SUV,6.0,16,22,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
HONDA Ridgeline,3.5,6.0,Auto-5,4WD,Gasoline,CA,pickup,7.0,15,20,17,3.0,no,mod_high,mod_high,mod_high,medium,low,medium,low
HONDA Ridgeline,3.5,6.0,Auto-5,4WD,Gasoline,FA,pickup,6.0,15,20,17,3.0,no,mod_high,mod_high,mod_high,medium,low,medium,low
HUMMER H3,3.7,5.0,Man-5,4WD,Gasoline,FA,SUV,6.0,14,18,15,2.0,no,mod_high,medium,mod_high,low,low,low,low
HUMMER H3,3.7,5.0,Auto-4,4WD,Gasoline,FA,SUV,6.0,14,18,16,3.0,no,mod_high,medium,mod_high,low,low,low,low
HUMMER H3,3.7,5.0,Man-5,4WD,Gasoline,CA,SUV,6.0,14,18,15,2.0,no,mod_high,medium,mod_high,low,low,low,low
HUMMER H3T,3.7,5.0,Man-5,4WD,Gasoline,FA,pickup,6.0,14,18,15,2.0,no,mod_high,medium,mod_high,low,low,low,low
HUMMER H3T,3.7,5.0,Auto-4,4WD,Gasoline,FA,pickup,6.0,14,18,16,3.0,no,mod_high,medium,mod_high,low,low,low,low
HUMMER H3T,3.7,5.0,Man-5,4WD,Gasoline,CA,pickup,6.0,14,18,15,2.0,no,mod_high,medium,mod_high,low,low,low,low
HYUNDAI Accent,1.6,4.0,Auto-4,2WD,Gasoline,CA,small car,7.0,27,36,30,8.0,yes,low,medium,mod_high,high,high,high,high
HYUNDAI Accent,1.6,4.0,Man-5,2WD,Gasoline,CA,small car,7.0,28,34,30,8.0,yes,low,medium,mod_high,high,high,high,high
HYUNDAI Accent,1.6,4.0,Auto-4,2WD,Gasoline,FA,small car,6.0,27,36,30,8.0,yes,low,medium,mod_high,high,high,high,high
HYUNDAI Accent,1.6,4.0,Man-5,2WD,Gasoline,FA,small car,6.0,28,34,30,8.0,yes,low,medium,mod_high,high,high,high,high
HYUNDAI Accent Blue,1.6,4.0,Man-5,2WD,Gasoline,CA,small car,7.0,27,36,31,8.0,yes,low,medium,mod_high,high,high,high,high
HYUNDAI Accent Blue,1.6,4.0,Man-5,2WD,Gasoline,FA,small car,6.0,27,36,31,8.0,yes,low,medium,mod_high,high,high,high,high
HYUNDAI Azera,3.3,6.0,Auto-5,2WD,Gasoline,CA,large car,7.0,18,26,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Azera,3.8,6.0,Auto-5,2WD,Gasoline,CA,large car,7.0,17,26,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
HYUNDAI Azera,3.3,6.0,Auto-5,2WD,Gasoline,FA,large car,6.0,18,26,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Azera,3.8,6.0,Auto-5,2WD,Gasoline,FA,large car,6.0,17,26,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
HYUNDAI Elantra,2.0,4.0,Auto-4,2WD,Gasoline,CA,midsize car,9.0,26,34,29,8.0,yes,low,medium,high,high,high,high,high
HYUNDAI Elantra,2.0,4.0,Man-5,2WD,Gasoline,CA,midsize car,7.0,25,34,29,8.0,yes,low,medium,mod_high,high,high,high,high
HYUNDAI Elantra,2.0,4.0,Auto-4,2WD,Gasoline,CA,midsize car,7.0,26,34,29,8.0,yes,low,medium,mod_high,high,high,high,high
HYUNDAI Elantra,2.0,4.0,Man-5,2WD,Gasoline,FA,midsize car,6.0,25,34,29,8.0,yes,low,medium,mod_high,high,high,high,high
HYUNDAI Elantra,2.0,4.0,Auto-4,2WD,Gasoline,FA,midsize car,6.0,26,34,29,8.0,yes,low,medium,mod_high,high,high,high,high
HYUNDAI Elantra Blue,2.0,4.0,Man-5,2WD,Gasoline,CA,midsize car,7.0,26,35,29,8.0,yes,low,medium,mod_high,high,high,high,high
HYUNDAI Elantra Blue,2.0,4.0,Man-5,2WD,Gasoline,FA,midsize car,6.0,26,35,29,8.0,yes,low,medium,mod_high,high,high,high,high
HYUNDAI Elantra Touring,2.0,4.0,Auto-4,2WD,Gasoline,CA,station wagon,7.0,23,30,26,7.0,yes,low,medium,mod_high,high,high,high,mod_high
HYUNDAI Elantra Touring,2.0,4.0,Man-5,2WD,Gasoline,CA,station wagon,7.0,23,31,26,7.0,yes,low,medium,mod_high,high,high,high,mod_high
HYUNDAI Elantra Touring,2.0,4.0,Auto-4,2WD,Gasoline,FA,station wagon,6.0,23,30,26,7.0,yes,low,medium,mod_high,high,high,high,mod_high
HYUNDAI Elantra Touring,2.0,4.0,Man-5,2WD,Gasoline,FA,station wagon,6.0,23,31,26,7.0,yes,low,medium,mod_high,high,high,high,mod_high
HYUNDAI Entourage,3.8,6.0,Auto-5,2WD,Gasoline,CA,minivan,7.0,17,23,19,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
HYUNDAI Entourage,3.8,6.0,Auto-5,2WD,Gasoline,FA,minivan,6.0,17,23,19,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
HYUNDAI Genesis,3.8,6.0,Auto-6,2WD,Gasoline,CA,large car,7.0,18,27,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Genesis,3.8,6.0,Man-6,2WD,Gasoline,CA,small car,7.0,17,26,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
HYUNDAI Genesis,3.8,6.0,Auto-6,2WD,Gasoline,CA,small car,7.0,17,27,21,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
HYUNDAI Genesis,4.6,8.0,Auto-6,2WD,Gasoline,CA,large car,7.0,17,25,19,4.0,no,high,mod_high,mod_high,medium,mod_high,medium,medium
HYUNDAI Genesis,2.0,4.0,Auto-5,2WD,Gasoline,FA,small car,6.0,20,30,23,6.0,no,low,medium,mod_high,mod_high,high,mod_high,mod_high
HYUNDAI Genesis,2.0,4.0,Man-6,2WD,Gasoline,FA,small car,6.0,21,30,24,7.0,yes,low,medium,mod_high,mod_high,high,mod_high,mod_high
HYUNDAI Genesis,2.0,4.0,Auto-5,2WD,Gasoline,CA,small car,6.0,20,30,23,6.0,no,low,medium,mod_high,mod_high,high,mod_high,mod_high
HYUNDAI Genesis,2.0,4.0,Man-6,2WD,Gasoline,CA,small car,6.0,21,30,24,7.0,yes,low,medium,mod_high,mod_high,high,mod_high,mod_high
HYUNDAI Genesis,3.8,6.0,Auto-6,2WD,Gasoline,FA,large car,6.0,18,27,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Genesis,3.8,6.0,Man-6,2WD,Gasoline,FA,small car,6.0,17,26,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
HYUNDAI Genesis,3.8,6.0,Auto-6,2WD,Gasoline,FA,small car,6.0,17,27,21,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
HYUNDAI Genesis,4.6,8.0,Auto-6,2WD,Gasoline,FA,large car,6.0,17,25,19,4.0,no,high,mod_high,mod_high,medium,mod_high,medium,medium
HYUNDAI Santa Fe,2.4,4.0,Man-6,2WD,Gasoline,CA,SUV,7.0,19,26,22,6.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Santa Fe,2.4,4.0,Auto-6,2WD,Gasoline,CA,SUV,7.0,20,28,23,6.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Santa Fe,2.4,4.0,Auto-6,4WD,Gasoline,CA,SUV,7.0,21,27,23,6.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Santa Fe,3.5,6.0,Auto-6,2WD,Gasoline,CA,SUV,7.0,20,26,23,6.0,yes,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Santa Fe,3.5,6.0,Auto-6,4WD,Gasoline,CA,SUV,7.0,20,26,22,6.0,yes,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Santa Fe,2.4,4.0,Man-6,2WD,Gasoline,FA,SUV,6.0,19,26,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Santa Fe,2.4,4.0,Auto-6,2WD,Gasoline,FA,SUV,6.0,20,28,23,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Santa Fe,2.4,4.0,Auto-6,4WD,Gasoline,FA,SUV,6.0,21,27,23,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Santa Fe,3.5,6.0,Auto-6,2WD,Gasoline,FA,SUV,6.0,20,26,23,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Santa Fe,3.5,6.0,Auto-6,4WD,Gasoline,FA,SUV,6.0,20,26,22,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Sonata,2.4,4.0,Auto-5,2WD,Gasoline,CA,large car,9.0,22,32,25,7.0,yes,medium,medium,high,high,high,high,mod_high
HYUNDAI Sonata,2.4,4.0,Man-5,2WD,Gasoline,CA,large car,7.0,21,32,25,7.0,yes,medium,medium,mod_high,mod_high,high,high,mod_high
HYUNDAI Sonata,2.4,4.0,Auto-5,2WD,Gasoline,CA,large car,7.0,22,32,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
HYUNDAI Sonata,3.3,6.0,Auto-5,2WD,Gasoline,CA,large car,7.0,19,29,22,6.0,yes,mod_high,mod_high,mod_high,mod_high,high,mod_high,mod_high
HYUNDAI Sonata,2.4,4.0,Man-5,2WD,Gasoline,FA,large car,6.0,21,32,25,7.0,yes,medium,medium,mod_high,mod_high,high,high,mod_high
HYUNDAI Sonata,2.4,4.0,Auto-5,2WD,Gasoline,FA,large car,6.0,22,32,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
HYUNDAI Sonata,3.3,6.0,Auto-5,2WD,Gasoline,FA,large car,6.0,19,29,22,6.0,no,mod_high,mod_high,mod_high,mod_high,high,mod_high,mod_high
HYUNDAI Tucson,2.4,4.0,Auto-6,2WD,Gasoline,CA,SUV,9.0,23,31,26,7.0,yes,medium,medium,high,high,high,high,mod_high
HYUNDAI Tucson,2.4,4.0,Auto-6,4WD,Gasoline,CA,SUV,9.0,21,28,24,7.0,yes,medium,medium,high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Tucson,2.4,4.0,Man-6,2WD,Gasoline,CA,SUV,7.0,22,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
HYUNDAI Tucson,2.4,4.0,Auto-6,2WD,Gasoline,CA,SUV,7.0,23,31,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
HYUNDAI Tucson,2.4,4.0,Man-6,4WD,Gasoline,CA,SUV,7.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Tucson,2.4,4.0,Auto-6,4WD,Gasoline,CA,SUV,7.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Tucson,2.4,4.0,Man-6,2WD,Gasoline,FA,SUV,6.0,22,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
HYUNDAI Tucson,2.4,4.0,Auto-6,2WD,Gasoline,FA,SUV,6.0,23,31,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
HYUNDAI Tucson,2.4,4.0,Man-6,4WD,Gasoline,FA,SUV,6.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Tucson,2.4,4.0,Auto-6,4WD,Gasoline,FA,SUV,6.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
HYUNDAI Veracruz,3.8,6.0,Auto-6,2WD,Gasoline,FA,SUV,6.0,17,23,19,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
HYUNDAI Veracruz,3.8,6.0,Auto-6,4WD,Gasoline,FA,SUV,6.0,16,22,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
HYUNDAI Veracruz,3.8,6.0,Auto-6,2WD,Gasoline,CA,SUV,6.0,17,23,19,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
HYUNDAI Veracruz,3.8,6.0,Auto-6,4WD,Gasoline,CA,SUV,6.0,16,22,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
INFINITI EX35,3.5,6.0,SemiAuto-5,4WD,Gasoline,CA,station wagon,7.0,16,23,19,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
INFINITI EX35,3.5,6.0,SemiAuto-5,2WD,Gasoline,CA,station wagon,7.0,17,24,19,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
INFINITI EX35,3.5,6.0,SemiAuto-5,4WD,Gasoline,FA,station wagon,6.0,16,23,19,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
INFINITI EX35,3.5,6.0,SemiAuto-5,2WD,Gasoline,FA,station wagon,6.0,17,24,19,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
INFINITI FX35,3.5,6.0,SemiAuto-7,2WD,Gasoline,FA,SUV,6.0,16,23,19,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
INFINITI FX35,3.5,6.0,SemiAuto-7,4WD,Gasoline,FA,SUV,6.0,16,21,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
INFINITI FX35,3.5,6.0,SemiAuto-7,2WD,Gasoline,CA,SUV,6.0,16,23,19,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
INFINITI FX35,3.5,6.0,SemiAuto-7,4WD,Gasoline,CA,SUV,6.0,16,21,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
INFINITI FX5O,5.0,8.0,SemiAuto-7,4WD,Gasoline,FA,SUV,6.0,14,20,16,3.0,no,high,mod_high,mod_high,low,low,low,low
INFINITI FX5O,5.0,8.0,SemiAuto-7,4WD,Gasoline,CA,SUV,6.0,14,20,16,3.0,no,high,mod_high,mod_high,low,low,low,low
INFINITI G37,3.7,6.0,Man-6,2WD,Gasoline,CA,midsize car,7.0,17,25,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
INFINITI G37,3.7,6.0,SemiAuto-7,2WD,Gasoline,CA,midsize car,7.0,19,27,22,6.0,yes,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
INFINITI G37,3.7,6.0,Man-6,2WD,Gasoline,FA,midsize car,6.0,17,25,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
INFINITI G37,3.7,6.0,SemiAuto-7,2WD,Gasoline,FA,midsize car,6.0,19,27,22,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
INFINITI G37 Convertible,3.7,6.0,Man-6,2WD,Gasoline,CA,small car,7.0,16,24,19,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
INFINITI G37 Convertible,3.7,6.0,SemiAuto-7,2WD,Gasoline,CA,small car,7.0,17,25,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
INFINITI G37 Convertible,3.7,6.0,Man-6,2WD,Gasoline,FA,small car,6.0,16,24,19,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
INFINITI G37 Convertible,3.7,6.0,SemiAuto-7,2WD,Gasoline,FA,small car,6.0,17,25,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
INFINITI G37 Coupe,3.7,6.0,Man-6,2WD,Gasoline,CA,small car,7.0,17,25,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
INFINITI G37 Coupe,3.7,6.0,SemiAuto-7,2WD,Gasoline,CA,small car,7.0,19,27,22,6.0,yes,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
INFINITI G37 Coupe,3.7,6.0,Man-6,2WD,Gasoline,FA,small car,6.0,17,25,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
INFINITI G37 Coupe,3.7,6.0,SemiAuto-7,2WD,Gasoline,FA,small car,6.0,19,27,22,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
INFINITI G37x,3.7,6.0,SemiAuto-7,4WD,Gasoline,CA,midsize car,7.0,18,25,20,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
INFINITI G37x,3.7,6.0,SemiAuto-7,4WD,Gasoline,CA,small car,7.0,18,25,20,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
INFINITI G37x,3.7,6.0,SemiAuto-7,4WD,Gasoline,FA,midsize car,6.0,18,25,20,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
INFINITI G37x,3.7,6.0,SemiAuto-7,4WD,Gasoline,FA,small car,6.0,18,25,20,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
INFINITI M35,3.5,6.0,SemiAuto-7,2WD,Gasoline,FA,large car,6.0,17,25,19,4.0,no,mod_high,mod_high,mod_high,medium,mod_high,medium,medium
